Id,Text,RelevanceScore
1649982,"גברתי היושבת-ראש, חבריי חברי הכנסת, הקדוש ברוך הוא, עד כמה שידוע לי, לא שומר רק על המפגינים בבלפור, ולמשל לא שומר על המתפללים באומן. אבל כנראה שיש איזו שיטה טובה, שלא למדנו עליה עדיין, שבה 2,000, 3,000, 5,000 מפגינים יכולים להתקבץ כולם יחדיו ולא להידבק. יש פה איזו שיטה עולמית, איזו תרופה חדשה. אני מבקשת שאולי יגלו לנו את שיטת הפלא הזאת, שנוכל אולי להנדס אותה ולהעביר אותה הלאה. אבל הפתרון הוא כנראה אחר: מעבר לכיבוי הטלפונים, כנראה שבית המקדש של אותם מפגינים בבלפור הוא דווקא זה של בג""ץ, ששומר עליהם. חברים, זכות הציבור לדעת את האמת. למה הם מפגינים בחוץ? באמת, בואו נשאל את עצמנו למה הם מפגינים. אני חושבת שרוב הציבור לא באמת יודע את השאלה הזאת עם התשובה ככה עד הסוף. האם זה בגלל המצב הכלכלי? המצב הנפשי? המצב הבריאותי? אכן, התשובות הן לא, לא, ולא. הם הפסידו בקלפי והם הפסידו שוב ושוב ושוב, ואגב, הם יפסידו שוב אם יהיו עוד בחירות, רחמנא ליצלן, אבל הם לא מקבלים – הם לא מקבלים את ההחלטה הדמוקרטית של העם, ולכן הם מנסים לבצע סוג של הפיכה שלטונית. על ידי מי? על ידי מיעוט של ציבור חסר רסן, מופרע, מסכן, מפקיר ומופקר, שלא אכפת לו שהארונות קבורה שמכינים יתמלאו, חס ושלום. אבל מספרים לנו שאין הדבקה בהפגנות, פשוט אין הדבקה. באמת, השיטה של לכבות את הפלאפונים היא באמת שיטה שאיינשטיין לא ידע עוד אז, והמציאו אותה כבר היום. אבל מה מעניין? כשהיה ראש ממשלה מהשמאל בשנת 1993, בתקופה של אוסלו, כשייבאו לפה רוצחים ויהודים העזו להפגין נגד מחבלים, בג""ץ התערב; הוא לא רק התערב, הוא תחם את המקום, הוא הגדיר כמה אנשים יוכלו להיות, מה גובה הדציבלים, באיזה רחוב ספציפי ומספר הם יוכלו להיות, כמה זמן הם יוכלו להפגין, כמה אנשים. אבל היום, כשיש מגפה – שקט, דומייה. בג""ץ לא מתערב. למה? בגלל הסיבה ששמעתם בכל הנאומים פה: זהות היושב בבלפור. יש פה מנהיג מהימין, יש פה ראש ממשלה שקוראים לו בנימין נתניהו – –",1
1649984,– – ואת זה הם לא יכולים – כולם קיבלו פה אולי עוד טיפה.,1
1649986,מעניין שאף אחד לא הפסקת חוץ ממני.,1
1649988,"אני באמת מסיימת מייד. בג""ץ מעדיף את זכות הציבור להפגין על פני זכות הציבור לחיות; מנדלבליט מעדיף את זכות הציבור להפגין על פני זכות הציבור לחיות; השמאל מעדיף את זכות הציבור להפגין על פני זכות הציבור לחיות. גם שר המשפטים אבי ניסנקורן, שהתגאה בכך שהוא הצליח למנוע מראש הממשלה לעשות פה סגר אלא אם כן יש סגר מלא – גם אתה מעדיף את זכות הציבור להפגין מאשר את זכות הציבור לחיות, וזה יהיה על ראשכם. הסכנה הזאת של ארונות הקבורה תהיה על ראשכם. ואני מסיימת. יום הכיפור, יום הכיפורים, היום הקדוש ביותר למדינת ישראל, לעם ישראל, שלא להתפלל בבתי הכנסת ילווה את עם ישראל בייסורים קשים, ייסורים שאתם אפילו לא יכולים להבין. את זה מותר לאסור – –",1
1649989,"אני מסיימת. – – אבל לאסור הפגנות לא. אז שחבורת הפריבילגים המנותקים ינוחו לחודש. אל תדאגו, ראש הממשלה בנימין נתניהו ימשיך להיות פה ותוכלו להמשיך להפגין.",1
1649992,"איפה הדיקטטור שלך, שלא ליקקת לו כבר כמה שעות? איפה הוא בדמוקטטורה שאתה חי בה? אתה מעז לדבר על אחרים.",1
1652344,"אדוני היושב-ראש, חבריי חברי הכנסת המעטים שנמצאים פה, כולם מכירים את המשפט ""אין חכם כבעל ניסיון"". אני נוטה בדרך כלל להסכים עם המשפט הזה, במיוחד לאור העובדה שיש פה אנשים במשכן המכובד הזה שהם הרבה יותר רמי מעלה ובעלי הרבה יותר ניסיון ממני. אבל לפעמים – והלפעמים הזה קורה די הרבה פעמים בתקופה האחרונה – המשפט הזה מתרסק אל מול המציאות, במיוחד כשהשמאל פוגש את המציאות האמיתית ולא את עולם הלה-לה-לנד שהוא חי בו, ויש לציין, גם די נהנה לחיות בו. אז אני אגיד, ואתם תנחשו מיהו הפוליטיקאי עם הניסיון המצטבר של עשרות שנים בכנסת – כולם אנשים שהיו שרי חוץ או יושבי-ראש מפלגות ואפילו בעלי תפקידים הרבה יותר רמי מעלה מאלה, ועדיין אמרו את המשפטים האלו שאני הולכת להגיד עכשיו, שהיום נראים כל כך מגוחכים, שלא לומר פתטיים. הימין מוביל את ישראל לבידוד, אמר הסטנדאפיסט והטאלנט שחורש את האולפנים בימים אלו, אהוד ברק; נתניהו נמצא בכזה בידוד מדיני שהוא לא מצליח להתניע את התהליך, אמר יושב-ראש האופוזיציה יאיר לפיד; יש איום בידוד על ישראל, מי שאומר אחרת משקר, אמרה מי שרצתה להיות ראשת ממשלה, ומה לעשות, לא הצליחה – ציפי לבני; אין לממשלה מדיניות חוץ, זו הפקרות מוחלטת, אמר מי שרוצה עדיין, בתקוות שווא, להיות פה ראש ממשלה – ליברמן; וככה, לקינוח: נתניהו מציג עמדה מדינית קיצונית והרסנית שחותרת לבודד את ישראל מן העולם, אמרה הדמות שמייצגת ניתוק מהמציאות – זהבה גלאון. כל אותם פוליטיקאים צריכים היום להרכין ראש, ואולי ברוח התקופה גם להכניס את עצמם לבידוד ולא להיראות בציבור למשך תקופה ארוכה, הייתי אומרת. שוב כשלתם בתחזיות שלכם. שוב הוכחתם שאין לכם מושג איך מנהלים מדיניות חוץ, ובעיקר בעיקר, שוב הוכחתם את אפסיותכם. בעצם, אולי במקום אותו בידוד שהצעתי פשוט תשלחו מכתב, מכתב פשוט, קטן, קצר, מכתב תודה לראש הממשלה בנימין נתניהו על חתימת הסכם שלום מזהיר; שלום שיביא לפריחה כלכלית וצמיחה, וכל זה בלי לוותר על גרגר של אדמה מארץ ישראל הקדושה. בל נשכח, חברים יקרים, שבמקביל להסכם השלום ההיסטורי שאנחנו מצביעים עליו היום אנחנו ניצבים מול מגפת הקורונה – משבר עולמי, כלכלי, נפשי ובריאותי חסר תקדים. ואני אומרת לאותם אנשים שציטטתי ממש עכשיו, ולחברים שלהם בשמאל: שבו בשקט. ראינו מה שוות התחזיות שלכם, והן לא שוות הרבה, וזאת בלשון המעטה. תנו לנו להמשיך לעבוד בכל הכוח, תנו לנו למגר את המגפה, להצמיח מחדש את הכלכלה. תנו לנו להמשיך ולהעצים בצורה בלתי רגילה את מדיניות החוץ ולאחד את החברה הישראלית ברגעים כאלה של משבר. כי מה שאתם עושים זה רק מפריעים, משסים ומפלגים. אז ל""מחנה השלום"", במירכאות כפולות ומכופלות, אני אומרת: די למלחמה, כן לשלום. שלום מתוך עוצמה, שלום תמורת שלום. תודה רבה.",1
1652665,"אדוני היושב-ראש, חבריי חברי הכנסת, אני רוצה לנצל את הדקה הזאת שיש לי קודם כול כדי לברך את ראש הממשלה על מדיניות אחראית ומאופקת, יציבה והחלטית, שהביאה אותנו לכדי המקום הבטוח שבו אנחנו היום יכולים לחשוב כבר על אסטרטגיית יציאה. זה לא דבר של מה בכך, אנחנו רואים את התחלואה יורדת, ואנחנו רואים אותנו הולכים אל עבר האור בקצה המנהרה. באותה הזדמנות אני רוצה לנצל ולפנות לראשי כחול לבן, אותם אנשים שלאחרונה אנחנו מרגישים כאילו הם האופוזיציה בתוך הקואליציה שלנו: בני גנץ, גבי אשכנזי, אתם יודעים, אתם אנשי צבא, למלחמה לא יוצאים בלי כדורים בקנה, ולאיים איומי סרק ואיומי שווא זה לא משהו שעושים. אף אחד פה לא רוצה ללכת לבחירות, אבל אם נצטרך ללכת לבחירות בתקופה כזאת קשה ומסוכנת, אל תטעו – אנחנו ננצח, ואזרחי מדינת ישראל יזכרו את זה. אז במקום להמשיך ולאיים מהבוקר בזמן כזה שוועדת שרים לא מתכנסת כבר תקופה כל כך ארוכה, וחוקים חברתיים, ערכיים, חשובים, לא מגיעים לכדי מיצוי, הייתי מציעה שתחזרו לאותו סלוגן שאתם מכירים מהצבא כל כך טוב ותיכנסו מתחת לאלונקה בזמן משבר שכזה, במקום לנסות להפוך אותה לצד השני כל הזמן, תודה רבה.",1
1653003,"אדוני היושב-ראש, כבוד ראש הממשלה מר בנימין נתניהו, משפחת זאבי היקרה, חבריי חברי הכנסת, מכובדיי כולם, מי שמכיר אותי – אני בדרך כלל לא מדברת מן הכתב או בנאומים ארוכים. בדרך כלל מסתכלת ככה ישר בעיניים, אבל היום הזה חשוב מדי בעבורי, ולכן אני אקרא מן הכתוב. אני עומדת פה ומדברת מולכם באמת באמת ברגשות מעורבים. מצד אחד, אני נרגשת ומלאת הערכה לתרומה הענקית של גנדי, זיכרונו לברכה, למדינת ישראל, ולמורשת שלו, ולהשפעה העצומה שהייתה לו על אזרחים רבים וביניהם אני. אבל מן הצד השני אני גם כואבת את מסלול חייו, שנקטע בצורה כל כך טראגית על ידי בן עוולה, רוצח מתועב, שלא ראוי להיות בין החיים. מי יודע עוד כמה דברים היה מספיק גנדי בחייו הכה-מרשימים וכה משפיעים לולא הרצח המזעזע של המחבל שסיים את חייו. אני עוד זוכרת במדויק ולפרטי פרטים את היום העצוב שבו שמעתי על אותו רצח בלתי נתפס. הייתי רק תלמידת תיכון – שכן היום אני נציגת הצעירים – והתחילו להגיע דיווחים על מצבו של גנדי. אומנם הייתי רק בת 15, אבל אידאולוגיה ופוליטיקה כבר זרמו בעורקיי בצורה נחרצת, והייתי קשובה ונפעמת מגיל מאוד צעיר נוכח פועלו של גנדי, הן בבניית הארץ, הן בצבא, וכמובן גם כאן במליאת הכנסת. בעולם שהיה אז, ללא רשתות חברתיות, ווטסאפים ופוסטים, ההמתנה לדעת אם השמועות אכן נכונות הייתה קשה מנשוא. אני זוכרת את זה ממש כאילו זה היה אתמול. בסופו של דבר, אחרי שהגיעו החדשות הנוראיות, זה חלחל לליבי עד שלא יכולתי לשבת בכיתת בית ספרי, הדמעות זלגו, ונאלצתי לצאת מן השיעור כדי לנסות ולעכל את הבשורה. ישנו סיפור אחד על גנדי שדווקא לא זכה לתהודה ציבורית מספקת בעיניי, ולכן היום הזה הוא הזדמנות טובה לספר אותו שוב, כי הוא מסמל עד כמה גנדי תמיד הלך עם האמת שלו – משהו שאני מנסה לעשות בעצמי, תכונה שכל כך חסרה היום בינינו. ערב ההתפטרות מממשלת שרון התכנסה הנהלת מולדת, וגנדי השיב לאחד מחברי ההנהלה בדיון שהתנהל ביניהם: אני לא נולדתי שר ואני לא חייב למות שר; וכאילו בצורה מצמררת חזה את הנורא מכול – הוא נרצח כשהוא עדיין מכהן בתפקיד שר, רק שעות ספורות לפני שהתפטרותו על רקע התנגדותו להוצאת כוחות צה""ל משכונת אבו-סנינה בחברון נכנסה לתוקף. זה היה גנדי, אידאולוג בכל רמ""ח איבריו ושס""ה גידיו. אני מסתכלת על המליאה היום, וקשה לי, קשה לי להתעלם מהעובדה שכמה מסיעות הבית בחרו באופן חצוף, מזלזל ומתריס להחרים את האירוע הממלכתי שבו אנחנו נמצאים היום. מפאת הכבוד הרב שאני רוחשת ליום זה, לאיש ולמשפחתו, אני אשמור על איפוק מרבי ואשמור על כבודו של היום. אך אי-אפשר שלא לומר עד כמה זה מקומם, וכמה צביעות יש באותם אנשים שניסו להשחיר את שמו לאחר מותו כשהוא אינו יכול אפילו להגיב. אך אל תטעו, לא הצלחתם ולא תצליחו. למרות שהשרתים של מנוע החיפוש המוכר גוגל עמוסים במקרים ודוגמאות של תלונות וציטוטים אנונימיים של נשים שבאי המשכן הזה התנהלו כלפיהן בצורה לא נכונה, אנשים שכבר אינם בין החיים, ויכולתי לצטט רבים מהם היום – אני לא אעשה כך. לא אתנהל כמו התקשורת, שכהרגלה בקודש בחרה שלא להדגיש זאת ונטפלה כמובן רק לגנדי, וזאת – בל ניתמם – על שום היותו איש ימין מובהק, כפי שהיא עושה ללא מעט אנשי ימין בימינו שלנו. איש ארץ ישראל השלמה היה גנדי, ולכן אולי זה טוב שאותם אנשים צבועים לא פה. עדיף שהצביעות הזאת לא תטמא את היום הכה-ערכי הזה. ודווקא העובדה שראש הממשלה בנימין נתניהו נמצא איתנו כאן היום – זה אומר הכול. הסכמי השלום ההיסטוריים, המנהיגות האמיצה של ראש הממשלה, הובלת מדינת ישראל בביטחון בעשור האחרון – כל אלו מייצגים נאמנה את כל מה שגנדי פעל עבורו בכל שנותיו, ובעיקר בעיקר את המחויבות שלו למולדת, למדינה ולכוחות הביטחון. אני גם לא יכולה להתעלם מהעובדה שבזמן שאני מדברת, סאיב עריקאת – מבכירי הרשות הפלסטינית, כמו שהתקשורת אוהבת לכנות אותו – מטופל, ברגעים אלה ממש, בבית חולים ישראלי כאן בירושלים, עיר הקודש. כן, כן, אותו עריקאת שחגג ושמח לאחר הרצח המתועב של גנדי. אני תוהה, אני תוהה איך זאבי עצמו היה מגיב למקרה, שבו מדינת ישראל מעניקה טיפול רפואי לאדם ששמח לאחר רצח של גיבור ישראל, אלוף במילואים ופוליטיקאי בכיר. כמובן שאין לי את התשובה לכך, אבל אני רוצה להאמין בכל ליבי שהוא היה מזכיר לכולם את המשפט הידוע של חז""ל: מי שמרחם על אכזרים, סופו שיתאכזר לרחמנים. לסיום, אני רוצה לומר מילה אישית לילדיו של גנדי. ילדיו ונכדיו – השמות שלכם כל כך יפים וכל כך מרגשים, כל אחד ואחת מכם: יפתח-פלמח, בנימין, מצדה, צאלה וערבה, שמות שמבטאים בצורה העמוקה ביותר את אהבתו של אביכם לארץ ישראל. תודה לכם, תודה מקרב לב על היותכם תזכורת מתמדת לפועלו הבלתי-נשכח של אביכם היקר ולמורשתו שלעולם לא תסתיים. מכאן אני נוסעת לסיור בשומרון. כמה טוב ומנחם לדעת שבימים אלו אנשים טובים ויקרים, אנשי מולדת האמיתיים, עמלים על הקמת מרכז הנצחה בברקן, שם יוכלו תלמידי ישראל, חיילים, שוטרים, קבוצות ותיירים מכל העולם, להגיע וללמוד על מורשתו של עם ישראל, על הזכות ההיסטורית, סיפור שבטי ישראל וחזרתנו לארץ אבותינו; וגם כמובן על המורשת האמיתית שגנדי היקר הנחיל לנו. המורשת הזאת חיה ונושמת. שלא יהיה לאף אחד ספק, היא תמשיך לנשום, בעזרת השם, גם הרבה אחרי מותו של גיבור ישראל רחבעם זאבי. יהי זכרו ברוך. תודה.",1
1658417,"אני רוצה לשאול את כבוד השר: לאחרונה פורסם כי לוועדת האיתור למשרת פרקליט המדינה ותפקידים רגישים אחרים לא הגיע כלל המידע המקיף והנחוץ בנוגע למועמדים – מידע חשוב, יש לציין, בנוגע לתלונות עבר כנגד המועמדים שהם היום כסוד ממש, וסביר להניח, סביר אפילו מאוד להניח, שאילו כן היה מגיע לידיעת חברי הוועדה, ייתכן שהם היו מצביעים אחרת. זהו מצב שאינו מתקבל על הדעת, כי – –",1
1658419,"כן, כן. – – כי חברי הוועדה מתבקשים להצביע בלי שמידע זה הובא לפניהם. 1. השאלה הראשונה שלי: האם הדבר נכון? 2. מדוע?",1
1658422,"אז אם יש מידע ברור ומהימן על מידע שלא פורסם, בתור, כמובן, מי שדוגל בשקיפות, אם יגיע מידע כזה לא יפעלו לא ממשרד המשפטים ולא מצידו של היועץ המשפטי לממשלה לחשוף את זה? זאת אומרת, אם היום אנחנו מביאים לאדוני השר מידע שכזה, הוא ייחשף בפני נציגי הציבור וחברי הוועדה לפני שהם בוחרים?",1
1658431,"בתחקיר עיתונאי שפורסם – לא ראשון, אגב – פורסם כי הדיין רג'א מרזוק משחרר שוב ושוב מסתננים שנקטו אלימות פיזית, מילולית, מינית כלפי אזרחים, כלפי תושבים. אותו דיין משחרר שוב ושוב, ללא נקיטה של שום אמצעי מניעה כלפי אותם מסתננים בלתי חוקיים. השאלה שלי: מדוע הוא בוחר לעשות כך, למרות המסוכנות שלהם לחברה?",1
1658435,"לא. לא קיבלתי אותה, אבל אני יודעת אותה. אין בעיה. לא קיבלתי אותה.",1
1658437,"אין בעיה. אני פשוט רציתי להוסיף משפט שם, אם מותר לי, אדוני היושב-ראש.",1
1658439,אבל חברת הכנסת זנדברג לא הקריאה כרגע מדף.,1
1658442,"הינה, אני מקריאה: האם בכוונת השר לפעול להקמת ועדת בדיקה בנוגע להתנהלותו התמוהה של הדיין?",1
1658444,– – – מאוד קשים – – – הן רציניות בגלל המקרים. המקרים מאוד קשים.,1
1658448,אני רק רוצה לציין – קודם כול אני מאוד מברכת על כך שייבדק עניין הארכת הכהונה שלו. אני רק רוצה לציין – – –,1
1658450,"אוקיי. אני רק רוצה לציין בקשר לוועדת הבדיקה: אני לא יודעת אם אתה יודע, אבל בדרום תל אביב לבד אחוז הפשיעה של המהגרים הבלתי-חוקיים הוא פי שניים מאשר בחברה הכללית, וזה לפי נתונים מלפני שנתיים, אני בטוחה שהיום זה יותר. כל מסתנן אלים כזה שכבר נתפס ולצערי אינו מגורש אל מחוץ לארץ – אותו דיין מחזיר אותו במקרים לא פשוטים. לכן, ועדת בדיקה בנוגע למה שקורה – והייתי מאוד ממליצה לכבוד השר לקרוא את התחקיר הארוך בנוגע לדיין הזה, כי זה לא משהו רגיל.",1
1658451,"היית מבין שיש פה עניין שהוא לא של מה בכך. יש פה עניין של אג'נדה ספציפית שבה האדם הזה מתעלם מפשעים מאוד מאוד קשים, ומשחרר אנשים מסוכנים לכל החברה הישראלית, לא רק לדרום תל אביב.",1
1658454,"צריך לזכור שאי-אפשר לדעת עוד כמה – – – שנה וחצי. כל מקרה זה עולם ומלואו, וכל יום יש פשעים בדרום תל אביב ובכלל.",1
1658456,"השר, יש פה אג'נדה ספציפית לגבי מסתננים בלתי חוקיים, שאותם הוא משחרר והם אנשים אלימים. זה לא איזשהו משהו שהוא עקרונות או ערכים. יש פה אלימות.",1
1661839,"טוב. אני מבינה שהביאו את השר ביטון במקום שר החקלאות. את השר ביטון קצת קשה לתקוף – עם החיוך שלו, אפילו שאתה עם המסכה, וגם אתה לא השר. אני חושבת – זה כמובן לא אליך – שזה קצת מבזה ששר החקלאות לא טורח להגיע בעצמו ולענות. אבל זה לא מפתיע לאור ההתחמקויות שלו בנושא בחודשים האחרונים. אז כפי שאתם יודעים, ב-24 השעות האחרונות לא מפסיקים לדבר על בחירות רביעיות. אני באמת לא רוצה להיכנס לזה עכשיו, בדקות המועטות שניתנו לי, אבל חשוב שתדעו שיש כאלו שזה ממש, אבל ממש, לא מעניין אותם. ואני מתכוונת דווקא לבעלי החיים בישראל שעוברים יום-יום התעללות וסבל. משרד החקלאות, לצערי הרב, החליט לתת אור ירוק לשיטת התעללות חדשה בבעלי חיים בישראל, כאילו לא חסרות כאלה, ולאשר כליאה של מאות אלפי תרנגולים בתעשיית הבשר בכלובים צפופים, קטנים ומסריחים. כלובים מסוג זה אינם נהוגים בישראל, חשוב שהציבור ידע. הם אסורים לשימוש באיחוד האירופי ולמעשה כמעט שלא קיימים במדינות מתקדמות ברחבי העולם. אני פונה לשר החקלאות, למרות שאני יודעת שהוא בטח לא מאזין לזה ולא ישמע, אבל אני מקווה שזה יגיע אליו בדרך זו או אחרת: עדיין ניתן לבלום, כבוד השר, את ההידרדרות ולעצור את אישורי האכלוס בכלובי תרנגולים. רק לאחרונה הוקם לול כלובים ענק במטרה לאכלסו בכ-280,000 תרנגולים, שזה אומר, רק כדי לסבר את האוזן, שבכל מחזור יהיה גידול של כ-3 מיליון בשנה. מדובר בהחמרה משמעותית בתנאי החזקת התרנגולים. כלובים אלו אינם קיימים בישראל, ובהינתן חלופה פחות פוגענית, הם אף מנוגדים לחוק צער בעלי חיים. הם גם מנוגדים לדירקטיבה האירופית, שמחייבת רפד בלולים, בשל חשיבותו עבור הצרכים של התרנגולים, שאני לא צריכה לספר לכם שלא מעט מהסבל שהם עוברים קשור לנושא הזה. המגמה העולמית היא לזנוח את השימוש בכלובים בתעשיות החי, לאור המודעות הציבורית הגוברת והספרות המקצועית על רווחת בעלי חיים. כשבעולם מנסים דווקא לצמצם את הפגיעה בבעלי החיים ישראל שוב, לצערי, צועדת לאחור ולא בצעדים קטנים. לעמותת אנימלס נודע על התוכנית בספטמבר 2019, והמחלקה המשפטית של העמותה פנתה בדחיפות למשרד החקלאות וביקשה לעצור את התוכנית ולמנוע עימות משפטי ומאבק ציבורי. במשך כמה חודשים המשרד התחמק ממענה – בדיוק, אגב, כמו שעושה שר החקלאות היום ובכלל – ובדיעבד התברר כי המשרד כבר נתן היתר לאכלס את הלול. לאחר פניות מצד עמותת אנימלס וחברי כנסת, באפריל 2020 הודיע המשרד כי לא יאשר לולי כלובים לתרנגולים עד לביצוע מחקר מקיף בנושא, שמימונו, אגב, צפוי להתעכב עקב המשבר הכלכלי שאנחנו חווים היום ביחד עם שאר העולם. בניגוד להודעה שפרסם, אישר המשרד את אכלוס הכלובים במחטף של ממש, תוך כדי הטעיה בוטה. ולכן נשאלת השאלה: אם המשרד טוען שנדרש מחקר, מדוע לאשר את אכלוס הלול? בינתיים לפחות היה אפשר להמתין עד שיאושר המחקר. היה אפשר. כל מחזור גידול כולל כ-280,000 תרנגולים ונמשך כ-35 ימים של סבל וגיהינום, כך שבינתיים נפגעים המוני המוני בעלי חיים. החשד הסביר ביותר הוא שככל הנראה המחקר נועד לספק הצדקה בדיעבד להחלטה לאשר את אכלוס הכלובים. שר החקלאות, אני קוראת לך מפה: עצור את ההתעללות. זה בידיים שלך. אתה אומנם לא פה, אבל אתה איכשהו יודע את זה, כי זה מועבר אליך. בבקשה תעשה את מה שצודק ומה שנכון. תודה רבה.",1
1661843,הוא מתחמק מתשובות כל הזמן.,1
1661845,האמת שאתה יודע שלא צריך להיות מדען כדי להבין שאי-אפשר לחיות כך. שיטה ששוללת מרחב מחיה היא שיטה שמתעללת.,1
1663344,להביא שלום נהיה עסקה אפלה. ממתי הסכם שלום נהיה עסקה אפלה? מעניין מאוד. ממתי?,1
1663346,"פתאום הסכם שלום זו עסקה אפלה, אה. זו צביעות.",1
1663755,מה קורה למי שאין לו השכלה?,1
1663834,– – – יש עוד הרבה מה לעשות – – –,1
1664221,"אדוני היושב-ראש, חבריי חברי הכנסת, רק לציין, ערב ראש חודש טבת, חג חנוכה הגדול מלא בניסים ובאור. אני רוצה לברך את דוד בן מרגלית לרפואה שלמה בעזרת השם, רפואת הנפש, רפואת הגוף; שיזכה לחזור אלינו במהרה חזק, עם כוח, שנזכה כולנו בכלל לניסים גלויים, אמן. ברשותכם, אני לא רוצה לדבר היום על הבחירות או על העלויות שלהן, אני גם לא רוצה לדבר על ההיערכות הלוגיסטית לכך מבחינת הקורונה ועל כל הפארסה מסביב. אני כן רוצה לדבר על הצעת חוק אחת שהגשתי, מבין עשרות הצעות חשובות – אבל לצערי הרב היא כנראה לא תקודם, כי הכנסת לצערי צפויה להתפזר בקרוב. נקווה שנימנע מכך. ההצעה שלי מדברת על דבר כל כך אלמנטרי: ארוחה אחת ביום. ארוחה אחת ביום לנוער בסיכון בחטיבות הביניים ובתיכונים. אבסורד, ואולי גם מקומם שאנחנו צריכים בכלל להגיע למצב של הצעת חוק שכזו – משהו שיבטיח משהו כל כך בסיסי וחיוני, בדיוק כמו האוויר שאנחנו נושמים או הקפה שאנחנו שותים בבוקר. נוער בסיכון, חברים, כשמו כן הוא: אוכלוסייה מוחלשת שזקוקה למערכת החינוך יותר מכל אחד אחר; העתיד, לפחות של חלקה, צפוי להיות רע ומר, ואני אומרת את זה מניסיון ומראייה של הנוער הזה יום-יום.",1
1664222,"עוד דקה, אדוני היושב-ראש.",1
1664226,"אני אמהר. אני אמהר, יש לי פאנץ'.",1
1664227,"למה, למען השם, עליהם – – –",1
1664229,"לא, אבל לא הגעתי לזה – – –",1
1664231,"טוב, אני מסיימת, אני מסיימת.",1
1664232,"נתון קטן, בחטיבות הביניים בישראל לומדים היום כרבע מיליון תלמידים. 40,000 נמצאים בסיכון תזונתי במצב שאין להם ארוחה ביום. מצב זה מוכר לגורמי המקצוע במערכת הבריאות, הרווחה, וכלום לא נעשה. לא צריך להיות רופא או איזה חוקר באקדמיה – – –",1
1664234,"וואי, היו פה אנשים עם שלוש דקות, אדוני היושב-ראש.",1
1664236,בסדר. אני אסיים. אני מסיימת.,1
1664237,"נזכור רק רגע שאם נמנע את הפיזור הזה נחשוב על הנוער הזה – כי אותם לא מעניינים לא סקרים, לא אחוז חסימה, לא קואליציה ולא אופוזיציה. תודה.",1
1665790,הוא עשה את החיסון עכשיו – – –,1
1665817,"זה לא רק ""זה מה יש"". בוא תשדרג רגע את התשובה. הוא שואל אותך – – –",1
1665822,"אל תענה לו, הוא לא מקשיב לתשובות שלך.",1
1665825,יש פה בקשה שתדבר על תאי הלחץ.,1
1665828,"פינדרוס, לא להגיד סתם דברים שאתה לא עומד מאחוריהם.",1
1665830,"לא, הוא פה. הוא פה. הוא פה.",1
1665832,נראה לי שאלה שביקשו לשאול אותך מתחרטים.,1
1665840,"הרב פינדרוס, יש פה עוד שאלה. אפשר? שאלה מהציבור, מאוד חשובה: למה סוגרים את המקוואות לגברים בבני ברק כל יום ב-10:00? זה מוקדם להרבה אנשים, וזה ממש לא אנושי. אני מקריאה שאלות מהציבור. ככה, בלי סינון.",1
1665843,תראה כמה שאלות יש לי. אתה לא מאמין.,1
1665850,"הרב פינדרוס – שאלה מהציבור: חבר הכנסת פינדרוס, מה שלומך? למה החרדים לובשים שחור-לבן? אנחנו רוצים לדעת באמת.",1
1665861,"אתה אומר את זה בציניות ובזלזול. לפניך, זה בטוח.",1
1665862,"לפניך, זה בטוח. עכשיו תענה לו ברצינות.",1
1665865,"מה אמרת? עוד פעם, לא שמעתי.",1
1665867,"הוא הרים לי להנחתה, טיבי.",1
1666036,"אדוני היושב-ראש, חבריי חברי הכנסת, אתמול נרצחה אימא לשישה ילדים טהורים, זכים, שלא יזכו עוד להיות עם אימא שלהם. היא לא תזכה לחגוג איתם ימי הולדת וחגים; לא תזכה להיות בחתונה שלהם ולזכות לראות את הנכדים. ואני שואלת את עצמי שאלה אחת: האם הגענו למצב שבו רצח של יהודי במדינת ישראל ממשיך לעבור לידנו כאילו לא היה? נכון, לכולנו כואב, כולנו נגיע לנחם את המשפחה, יהיו כמה כותרות, אנחנו נדבר על זה, אבל בסופו של יום, המקסימום שאותו מחבל יקבל זה לעשות קצת על האש עם חבריו המחבלים בכלא, לקבל משכורת מפתח או חמאס, להיחשב לגיבור בעירו ואצל בני משפחתו ולקבל איזה שחרור מול מחבלים אחרים. אני אומרת: מה שטוב לדמוקרטיה הגדולה ביותר בעולם, ארצות הברית, טוב גם לנו. הגיע הזמן להעלות שוב מחדש – ואני מקווה שכך יהיה בממשלה שיהיה בה רוב ימני – חוק עונש מוות למחבלים. כי ברגע שמחבל יבין שהוא לא יקבל משכורת ויצא כגיבור ושהיד בפני משפחתו ובני עמו ברגע שהוא לוקח חיים של יהודים טהורים, אלא ייאבד את חייו שלו, זה יהיה העונש המקסימלי; זה יהיה הדבר היחיד שיוכל לעמוד אל מול פניו כדי להפחיד אותו ולגרום לו להבין שחיי יהודים אינם הפקר. תודה רבה.",1
