Id,Text,RelevanceScore
1417652,"צריך לטפל גם במעסיקים וגם במובילים, אבל אני חושב שגם אפשר למנוע את זה. חלק גדול מהמעבר הזה אפשר גם למנוע לפני שהוא מתרחש על הגדר. ועוד הפעם, יש לנו היום קו הגנה יחסית פשוט ביהודה ושומרון – – –",4
1417653,"נכון, אבל חלק גדול מהשב""חים – אני גר באזור, בסדר? – יוצאים מהשומרון, גם איפה שיש עכשיו גדר, באזור שערי-תקווה ואורנית ואלקנה; כל מי שנוסע שם בכבישים רואה יפה מאוד איך הם מדלגים ברגע אחד על הגדר. עם קצת יותר רצון טוב אפשר למנוע, אבל שוב, ההערכה שלי היא שלא רק שאין רצון טוב למנוע, אלא יש איזה תחושה שזה טוב לנו, שזה מועיל. שוב, אני כופר כמובן מכול וכול בתפיסה, אני חושב שהדירקטיבה של מערכת הביטחון כאן היא שגויה לחלוטין, אבל בסופו של יום, חוק הוא חוק, ובהנחה שהתופעה הזאת היא תופעה לא חוקית אז מן הראוי שהיא תמוגר. תודה רבה.",4
1418984,תודה רבה לשר לביטחון הפנים.,1
1418985,"חברת הכנסת עליזה לביא ביקשה הצעה לסדר. דקה אחת לרשות גברתי, בבקשה.",1
1418987,"חברי הכנסת, חברי הכנסת, אנחנו מבינים את ההתרגשות בשעה הזאת של הלילה. חבר הכנסת טיבי, חברת הכנסת תמר זנדברג – – –",1
1418989,"חבר הכנסת טיבי, אנחנו מבקשים להמשיך בדיון.",1
1418991,"חבר הכנסת טיבי, אני לא רוצה לקרוא לסדר פעם ראשונה בחיי.",1
1418992,"חבר הכנסת טיבי, אני קורא אותך לסדר פעם ראשונה.",1
1418993,"חברת הכנסת זנדברג. חברת הכנסת, אנחנו מבקשים לשבת, כדי שנוכל להמשיך בדיון.",1
1418995,"חברת הכנסת זנדברג, אני קורא אותך לסדר בפעם הראשונה.",1
1418996,"חברת הכנסת לביא, אנחנו רוצים להתחיל את הדיון – – –",1
1418997,חברת הכנסת עליזה לביא – –,1
1418999,– – אנחנו רוצים שיתקדם הדיון.,1
1419000,"חברת הכנסת לביא, יש לכם דקה.",1
1419002,"חברי הכנסת, אתם מתבקשים לשבת באמת.",1
1419004,"נראה שכולם מאוד ערניים פה, חברת הכנסת, לא נראה לי שיש כאן למישהו בעיית ערנות, ראינו את זה לפני רגע.",1
1419005,אנחנו נתחיל עכשיו ברשימת הדוברים על הצעת החוק שהשר ארדן הציג כאן קודם. ראשון הדוברים – חבר הכנסת חיים ילין. חבר הכנסת חיים ילין – ראשון הדוברים – מוותר על זכותו. חברת הכנסת רויטל סָוָיֵיד.,1
1419006,"סְוִיד, סליחה. חברת הכנסת רויטל סויד, בבקשה. חברת הכנסת סויד, את רוצה לדבר? מוותרת. חבר הכנסת אראל מרגלית – גם מוותר. יפה. חבר הכנסת מוזס – מוותר. איזו אדיבות. חברת הכנסת עאידה תומא סלימאן – –",1
1419007,"– – אינה נוכחת. חברת הכנסת יעל גרמן – מוותרת; חבר הכנסת באסל גטאס – גם איננו; חבר הכנסת סעדי – אינו נוכח; חבר הכנסת נחמן שי – אינו נוכח; חבר הכנסת עפר שלח – יצא – אינו נוכח; חבר הכנסת עבד אל חכים חאג' יחיא – אינו נוכח; חבר הכנסת אורי מקלב – מוותר על זכותו. חבר הכנסת צחי הנגבי – מוותר? אתה מעוניין להגיב על החוק? חבר הכנסת צחי הנגבי. אחריו יסכם השר לביטחון הפנים חבר הכנסת ארדן. גם חבר הכנסת צחי הנגבי מוותר. השר ארדן. השר ארדן, אתה מוזמן לעלות לסכם, ונעבור להצבעה. אדוני לא מוגבל בזמן.",1
1419010,"חברי הכנסת, אנחנו נעבור להצבעה. אני מבקש מכולם לשבת. הצבעה אלקטרונית. חברי הכנסת, איש למקומו. אנחנו עוברים להצבעה על הצעת חוק לייעול האכיפה והפיקוח העירוניים ברשויות המקומיות (הוראת שעה) (תיקון מס' 2 והוראת שעה), התשע""ה–2015, בקריאה ראשונה. מי בעד? מי נגד? הצבעה מס' 23 בעד ההצעה להעביר את הצעת החוק לוועדה – 54 נגד – 24 נמנעים – אין ההצעה להעביר את הצעת חוק לייעול האכיפה והפיקוח העירוניים ברשויות המקומיות (הוראת שעה) (תיקון מס' 2 והוראת שעה), התשע""ה–2015, לוועדת הפנים והגנת הסביבה נתקבלה.",1
1419011,"תוצאות ההצבעה: 54 בעד, 24 נגד, אין נמנעים. אני קובע שהצעת החוק עברה בקריאה הראשונה. הצעת החוק עוברת לדיון בוועדת הפנים והגנת הסביבה של הכנסת.",1
1419012,אנחנו מתקדמים הלאה בסדר-היום: הודעת הממשלה בהתאם לסעיף 31(ב) לחוק-יסוד: הממשלה על החלטתה להעביר לראש הממשלה את סמכויות השר לשירותי דת לפי פקודת העדה הדתית (המרה) – בנושאי גיור. מוסר לנו את ההודעה השר המקשר בין הכנסת לממשלה חבר הכנסת יריב לוין. בבקשה.,1
1419014,תודה רבה לשר לוין. אנחנו עוברים עכשיו לדיון אישי. ראשון הדוברים הוא חבר הכנסת איתן כבל.,1
1419015,אתה לא ממשיך במסורת של הדיון הקודם? שלוש דקות לרשות אדוני.,1
1419019,בדיוק בדממה זמנו של אדוני תם. אחר כך יגידו שלא ערניים מספיק בהצבעה.,1
1419021,תודה רבה לחבר הכנסת כבל. חברת הכנסת תמר זנדברג. אחריה – חבר הכנסת אילן גילאון.,1
1419023,"תודה רבה. חבר הכנסת אילן גילאון. אחריו – חבר הכנסת מאיר כהן. תראה איזה שקט, חבר הכנסת גילאון, יש לכבודך.",1
1419025,"תודה רבה, חבר הכנסת גילאון. חבר הכנסת מאיר כהן. שלוש דקות לרשות אדוני.",1
1419027,תודה רבה. חבר הכנסת לוי. שלוש דקות לרשות אדוני.,1
1419031,"תודה רבה, חבר הכנסת לוי. חבר הכנסת יואל רזבוזוב. רשימת הדוברים סגורה. אחריו – חברת הכנסת עליזה לביא. שלוש דקות לרשות אדוני.",1
1419033,תודה רבה. חברת הכנסת עליזה לביא. אחריה – חבר הכנסת עמר בר-לב. שלוש דקות.,1
1419036,תודה רבה. חבר הכנסת עמר בר-לב. חבר הכנסת בר-לב.,1
1419038,"אחריו – חברת הכנסת קארין אלהרר, אם היא תהיה.",1
1419047,"תודה רבה. חברת הכנסת קארין אלהרר – איננה נוכחת. חבר הכנסת חיים ילין, ואחריו – חברת הכנסת שלי יחימוביץ.",1
1419048,"מוותרת. ואחר כך, אחריו – חבר הכנסת עפר שלח.",1
1419051,"תודה רבה. חבר הכנסת עפר שלח, ואחריו – חברת הכנסת קסניה סבטלובה. שלוש דקות.",1
1419055,תודה רבה. חברת הכנסת קסניה סבטלובה. אחריה – חברת הכנסת ציפי לבני.,1
1419057,תודה רבה. חברת הכנסת ציפי לבני. אחריה – חברת הכנסת איילת נחמיאס ורבין.,1
1419069,"תודה רבה. חברת הכנסת מרב מיכאלי, ואחריה – חבר הכנסת אראל מרגלית. שלוש דקות.",1
1419073,"תודה רבה, חברת הכנסת מיכאלי. חבר הכנסת אראל מרגלית, ואחריו – חבר הכנסת מנחם אליעזר מוזס, אם הוא יהיה כאן. אם לא – חברת הכנסת יעל גרמן. שלוש דקות לרשות אדוני.",1
1419075,"תודה רבה. חבר הכנסת מוזס – אינו נוכח. חברת הכנסת יעל גרמן, בבקשה.",1
1419076,"מוותרת. חבר הכנסת באסל גטאס גם כן אינו נוכח. חבר הכנסת איתן ברושי. שלוש דקות, חבר הכנסת ברושי. בבקשה.",1
1419079,"תודה רבה, חבר הכנסת ברושי. חבר הכנסת נחמן שי, ואחריו – חברת הכנסת מיכל רוזין, אם היא תהיה פה. אם לא – חבר הכנסת שי פירון, אם הוא יהיה פה. אם לא – חברת הכנסת סופה לנדבר, שאני רואה אותה פה. שלוש דקות לרשות אדוני. בבקשה.",1
1419084,תודה רבה. חברת הכנסת מיכל רוזין. אחריה – חבר הכנסת שי פירון; מוותר. אז אחריה – חברת הכנסת סופה לנדבר.,1
1419085,"אנחנו ניתן לך להתחרט, חבר הכנסת פירון. אם תחליט ניתן לך להתחרט. שלוש דקות, חברת הכנסת רוזין.",1
1419088,"תודה רבה. חברת הכנסת סופה לנדבר. אחריה – חבר הכנסת יאיר לפיד, אחרון הדוברים. רגע, רגע, אחריה. חבר הכנסת לפיד, אתה הבא בתור. בבקשה.",1
1419090,"חבר הכנסת לוין, אולי תשב אתנו? השר, השר לוין, אולי תשב אתנו.",1
1419094,"חברת הכנסת סופה לנדבר, תודה רבה. אחרון הדוברים – חבר הכנסת יאיר לפיד. אחריו יסכם את הדיון השר יריב לוין. חבר הכנסת לפיד, שלוש דקות, בבקשה.",1
1419762,"גברתי היושבת-ראש, חברי חברי הכנסת, אני מבקש לפתוח בכמה מילים על האדמו""ר מסערט ויז'ניץ, הרב אליעזר הגר, זכר צדיק לברכה, שהלך אתמול לעולמו בחיפה. כדי להבין ולו במקצת מי היה הרעבע מסערט ויז'ניץ צריך להתחיל באביו, הרב ברוכ'ל, ה""מקור ברוך"", שהיה מקושר בכל נימי נפשו למהלך של שיבת ציון. ה""מקור ברוך"" עלה ארצה מרומניה ובחר לא בכדִי להתיישב דווקא בחיפה, עיר שלא הצטיינה באותם הימים בחיים דתיים, בלשון המעטה. הוא הקים שם את רמת-ויז'ניץ, וביתו הפך לאבן שואבת לרבים רבים מן החלוצים הדתיים שהגיעו מרומניה והתיישבו באזור הצפון, ובהם סבי, זיכרונו לברכה. ר' ברוכ'ל קיבל אותם במאור פנים והפך אותם לבני בית בחצר החסידית. ברוח זו של אהבת ישראל המשיך גם בנו, ר' אליעזר, להנהיג את החצר ב-50 השנים האחרונות – רוח של קירוב, של מאור פנים, של אצילות; רוח של ענווה ושל עין טובה שרואה בכל יהודי ויהודי את הטוב שבו ובפועלו. מן המפורסמות שרבים רבים שאינם חסידים מובהקים היו פוקדים את ביתו ואת החצר החסידית המפוארת שהקים, בטישים ובאירועים נוספים, ביניהם גם משפחתי ואני, משחר ילדותי ועד השנים האחרונות. החיבה, הרוך, החיוך העמוק, המבט החודר שהיה מקרין כל כך הרבה אהבה ויראת שמים, המגע המחשמל של היד העדינה שהייתה עוטפת את ידי בחום – כל אלו היו ממלאים את המצברים ומעניקים כוח להמשך. חבל על דאבדין ולא משתכחין. אני מבקש למסור מכאן תנחומים לחסידיו הרבים בקהילת סערט ויז'ניץ, שאהבו את רבם אהבה אין-קץ, ומן הסתם מתאבלים עכשיו ובוכים מאוד. במעט הזמן שנשאר – על ההצעה לסדר-היום. קראתי ממש עכשיו באתר האינטרנט של העיתון לאנשים חושבים על זה שארגון ""אמנסטי אינטרנשיונל"" השיק עכשיו כלי מחקרי חדש למיפוי ההתקפות הישראליות בעזה במבצע ""צוק איתן"". זו מעין מפה אינטראקטיבית שאפשר לסמן בה כל נפילה, כל התקפה – כמובן צה""ל מתקיף, תוקף – איפה זה היה, לסווג את התקיפה, כמה נפגעים. הארגון הזה, למיטב ידיעתי, מקבל היום שישה תקנים, אדוני השר, של שירות לאומי. אנחנו, אתה ואני, מכספי משלם המסים – אנחנו משלמים, כידוע, לא מעט, ברוך השם – מממנים שישה תקנים לארגון הזה שפועל היום בכל העולם באמצעות מפה אינטראקטיבית כדי – – –",4
1419763,"""אמנסטי אינטרנשיונל ישראל"". זה ארגון בין-לאומי ויש לו שלוחה ישראלית. השלוחה הישראלית מקבלת היום שישה תקנים. אני כאדם דתי – וגברתי תיתן לי עוד חצי דקה ממש בגלל הפתיחה שנתתי – מכיר את המונח, כבוד השר, דינא דמלכותא דינא; לא מכיר אותו כמכוון לגברת דינה זילבר. ועם כל הכבוד לקריטריונים ולנהלים, ואגב, זאת סוגיה כמובן הרבה הרבה יותר רחבה, יש דבר אחד שהקריטריונים הם עיוורים לו, וזה ערכים. ואני טוען, עם כל הכבוד, שלמערכת הפוליטית, לשר הממונה, מותר להכריע בין ערכים. ולכן יכולים בהחלט להיות שני גופים שקיימים אותו מספר שנים ויש להם אותו היקף תקציבי, ופחות או יותר הפעילות שלהם נראית אותו דבר ובקריטריונים העיוורים הם ייראו בדיוק אותו דבר, אבל אחד מהם פועל נגד מדינת ישראל. ואז, עם כל הכבוד למשפטנים, יבוא השר הממונה ויגיד: חברי, אני, ערכית – כן, זאת הכרעה ערכית; ערכים לא מכניסים לתוך פרמטרים וקריטריונים. וחבר הכנסת ביטן, אני ממש לא מקבל את הטענה של עורכת-הדין זילבר שאנחנו צריכים לשנות – כן, אני בעד מדיניות מרחיבה, מאוד, לשירות לאומי, ואני בעד סרטוט גבולות ערכיים. ולנו כמערכת פוליטית – ואנחנו לא צריכים להתבייש בזה, הפוליטיקה מנהלת את המדינה במשטר דמוקרטי והפוליטיקה בנויה על מאבקים בין ערכים. ואנחנו היום, כמי ששולטים במערכת הפוליטית, צריכים להשליט את עולם הערכים שלנו ולקבוע שעמותות כאלה שפועלות נגד מדינת ישראל לא יקבלו מאתנו את המימון, לא בצורה של תמיכה ולא פחות מזה – לא בצורה של שירות לאומי.",2
1419765,"חבר הכנסת ביטן, אני לא עובד אצל היועץ המשפטי לממשלה; הוא עובד אצלי, זה בדיוק ההבדל. אנחנו נבחרי הציבור – – –",1
1419767,"אנחנו נבחרי הציבור ואנחנו אלה שצריכים לקבל את ההחלטות. ואם אנחנו חושבים שארגונים כמו ""בצלם"", שאתה כמובן דיברת עליו נכון מאוד, וארגונים אחרים שפועלים נגד מדינת ישראל לא צריכים לקבל, אז הם לא צריכים לקבל והם לא יקבלו. תודה רבה.",2
1419941,"לא, הוא לא יושב-ראש ועדת הפנים. התבלבלת.",1
1419943,תודה רבה לחבר הכנסת דוד ביטן. יש לנו דעה נוספת – חברת הכנסת נאוה בוקר?,1
1419947,"לא, לא צריך. אז מבקשים להעביר את זה לדיון בוועדת הפנים. אנחנו נצביע על זה. הצבעה מס' 18 בעד ההצעה להעביר את הנושא לוועדה – 5 נגד – אין נמנעים – אין ההצעה להעביר את הנושא לוועדת הפנים והגנת הסביבה נתקבלה.",1
1419948,"תוצאות ההצבעה: חמישה בעד, אין נגד, אין נמנעים. ההצעה עוברת לדיון בוועדת הפנים והגנת הסביבה של הכנסת.",1
1419949,"אנחנו מתקדמים בסדר-היום. הצעה לסדר-היום: שנה לשרפת הנער מוחמד אבו ח'דיר, מס' 812 ו-815, של חברי הכנסת אחמד טיבי ועיסאווי פריג'. חבר הכנסת טיבי, בבקשה. שלוש דקות לרשות אדוני.",1
1419951,תודה רבה לחבר הכנסת אחמד טיבי. חבר הכנסת עיסאווי פָרִיג'.,1
1419952,"פריג'. סליחה. פריג', קבל את התנצלותי. שלוש דקות לרשות אדוני.",1
1419956,תודה רבה לחבר הכנסת עיסאווי פריג'. שר החקלאות ביקש להשיב בשם הממשלה.,1
1419957,"תודה רבה לשר החקלאות. חברי הכנסת, אתם מסתפקים בתשובה של שר החקלאות?",1
1419963,"המציעים מבקשים להעביר לדיון בוועדת הפנים, אז יש לנו עמדה נוספת.",1
1419967,"חבר הכנסת אורן חזן, עמדה נוספת. דקה אחת לרשות אדוני.",1
1419972,"תודה רבה. חברת הכנסת סתיו שפיר, עמדה נוספת.",1
1419976,"חברי הכנסת, בואו ניתן לחברת הכנסת שפיר.",1
1419984,"חברת הכנסת שפיר, הזמן תם, אז משפט אחרון.",1
1419986,"תודה רבה. חברת הכנסת יעל גרמן, עמדה נוספת.",1
1419992,"חבר הכנסת חזן, ניתנה לך הזדמנות, אנחנו עכשיו עם חברת הכנסת גרמן.",1
1419997,תודה רבה לחברת הכנסת גרמן.,1
1419998,"אנחנו נצביע. חבר הכנסת חזן. חבר הכנסת חזן, אנחנו נתנו לך לדבר. אנחנו עוברים להצביע על בקשתם של המציעים להעביר את הדיון לוועדת החינוך של הכנסת. אנחנו מצביעים.",1
1419999,מי בעד? מי נגד? ועדת החינוך של הכנסת.,1
1420001,"תוצאות ההצבעה: שישה בעד, נגד – אין, שלושה נמנעים. ההצעה תעבור לדיון בוועדת החינוך של הכנסת. תם סדר-היום. הישיבה הבאה תתקיים, ברצות השם, ביום שני, כ""ו בתמוז תשע""ה, 13 ביולי 2015, בשעה 16:00. ישיבה זו נעולה. הישיבה ננעלה בשעה 18:29.",1
1420311,"תודה רבה. חברת הכנסת איילת נחמיאס ורבין – חמש דקות, בבקשה.",1
1420314,"תודה רבה. חברת הכנסת עאידה תומא סלימאן – אינה נוכחת. חבר הכנסת עבד אל חכים חאג' יחיא – גם כן אינו נוכח. חבר הכנסת מסעוד גנאים – גם כן אינו נוכח. חבר הכנסת באסל גטאס. חבר הכנסת גטאס. חבר הכנסת גטאס, אתה רוצה לדבר? תורך עכשיו.",1
1420316,חבר הכנסת גטאס מוותר. חבר הכנסת נחמן שי – מוותר?,1
1420317,חבר הכנסת נחמן שי מוותר. חבר הכנסת יואל חסון – אינו נוכח. חבר הכנסת איתן כבל.,1
1420318,חבר הכנסת כבל גם מוותר. חברת הכנסת רויטל סויד – מוותרת?,1
1420319,"אז בכבוד, חברת הכנסת סויד, בבקשה.",1
1420320,"חברת הכנסת סויד גם מוותרת? אנחנו רק מבקשים להודיע שההצבעה לא תתקיים לפני 20:30, אז אם אתם מנסים לעשות פה משהו, זה לא יעבוד. חברת הכנסת ענת ברקו – אינה נוכחת. חבר הכנסת חיליק בר.",1
1420321,"מוותר. חבר הכנסת מיקי זוהר – אינו נוכח. אנחנו עוברים לסעיף הבא בסדר-היום, כאמור, ההצבעה תהיה לאחר השעה 20:30 בשל סעודת האפטאר.",1
1420322,"חברים, אנחנו עוברים לסעיף 8 בסדר-היום: הודעת הממשלה על רצונה להחיל דין רציפות על הצעות החוק כדלקמן – – –",1
1420324,"בהוראת היושב-ראש, חברת הכנסת מיכאלי, לא יהיו הצבעות עכשיו. לא יהיו הצבעות עכשיו בהוראת היושב-ראש. כאמור, אנחנו עוברים לסעיף הבא בסדר-היום: הודעת הממשלה על רצונה להחיל דין רציפות על הצעות החוק – הנמקת הערעורים של סיעות המחנה הציוני, הרשימה המשותפת, יש עתיד ומרצ. הצעת חוק גנים לאומיים, שמורות טבע, אתרים לאומיים ואתרי הנצחה (תיקון מס' 13), התשע""ד–2013 – מטעם המחנה הציוני מנמקת חברת הכנסת איילת נחמיאס ורבין. חברת הכנסת ורבין, את רוצה לנמק את התנגדותכם להחלת דין רציפות על הצעת חוק גנים לאומיים שמורות טבע, אתרים לאומיים ואתרי הנצחה (תיקון מס' 13)?",1
1420325,"עכשיו. חמש דקות לרשות גברתי, בבקשה.",1
1420327,תודה רבה לחברת הכנסת איילת נחמיאס ורבין. מטעם סיעת יש עתיד ינמק את ההתנגדות חבר הכנסת חיים ילין. חמש דקות לרשות אדוני.,1
1420329,אנחנו מבקשים שקט ביציע הימני. חבר הכנסת עטר – – –,1
1420331,"חברת הכנסת מרב מיכאלי, חבר הכנסת דני עטר.",1
1420332,חברי הכנסת ביציע הימני – – –,1
1420335,"תודה רבה, חבר הכנסת ילין. מטעם סיעת מרצ תנמק את ההתנגדות חברת הכנסת מיכל רוזין. חמש דקות. בבקשה.",1
1420337,"תודה רבה לחברת הכנסת רוזין. אנחנו כאמור נצביע אחרי 20:30. אנחנו עוברים להצעת חוק ההוצאה לפועל (היוועדות חזותית) (הוראת שעה), התשע""ד–2014. תנמק את ההתנגדות מטעם סיעת המחנה הציוני חברת הכנסת מרב מיכאלי. חמש דקות. בבקשה.",1
1420340,"תודה רבה לחברת הכנסת מיכאלי. חבר הכנסת חכים חאג' יחיא – אינו נוכח. מטעם סיעת מרצ, חבר הכנסת עיסאווי פריג' ינמק את ההתנגדות.",1
1420345,"תודה רבה. גם כאן ההצבעה תהיה, בעזרת השם, אחרי 20:30.",1
1420346,"אנחנו עוברים להודעת הממשלה על רצונה להחיל דין רציפות על הצעת חוק הסדרת העיסוק בהדברת מזיקים לאדם ולרכוש, התשע""ד–2014. תנמק את ההתנגדות, מטעם סיעת מרצ, חברת הכנסת תמר זנדברג – אינה נוכחת. אנחנו עוברים לחוק הבא: החלת דין רציפות על הצעת חוק השיפוט הצבאי (תיקון מס' 72) (עבירת עריקה), התשע""ד–2014. מטעם סיעת המחנה הציוני, חברת הכנסת רויטל סויד – גם כן אינה נוכחת. חבר הכנסת ג'מאל זחאלקה, מטעם הרשימה המשותפת – גם כן אינו נוכח. חברת הכנסת מיכל רוזין, מטעם סיעת מרצ – גם כן איננה נוכחת. אנחנו עוברים להחלת דין רציפות על הצעת חוק כליאתם של לוחמי בלתי חוקיים.",1
1420347,"חוזרים להצעת החוק השיפוט הצבאי (תיקון מס' 72) (עבירת עריקה), התשע""ד–2014. תנמק את ההתנגדות, מטעם סיעת מרצ, חברת הכנסת מיכל רוזין. בבקשה.",1
1420349,"תודה רבה. גם כאן, כאמור, הצבעה, בעזרת השם, אחרי השעה 20:30. אנחנו עוברים לבקשת הממשלה להחיל דין רציפות על הצעת חוק כליאתם של לוחמים בלתי חוקיים (תיקון מס' 3), התשע""ג–2013. תנמק את הערעור, מטעם סיעת המחנה הציוני, חברת הכנסת קסניה סבטלובה – אינה נוכחת. מטעם הרשימה המשותפת, חבר הכנסת באסל גטאס – גם כן אינו נוכח. מטעם סיעת מרצ, חברת הכנסת זהבה גלאון, בבקשה. חמש דקות, בבקשה.",2
1420352,"תודה רבה. מטעם סיעת המחנה הציוני תנמק את הערעור חברת הכנסת קסניה סבטלובה. חמש דקות לרשות גברתי, בבקשה.",1
1420354,"תודה רבה. גם על הסעיף הזה אנחנו כאמור נצביע, בעזרת השם, אחרי 20:30. אנחנו עוברים לערעורים על בקשת הממשלה להחיל דין רציפות על הצעת חוק העונשין (תיקון מס' 120) (יידוי או ירי של אבן או חפץ אחר), התשע""ה–2014. ינמק את הערעור מטעם סיעת המחנה הציוני חבר הכנסת נחמן שי. חמש דקות לרשות אדוני. בבקשה.",1
1420356,תודה רבה. מטעם סיעת מרצ יציג את הערעור חבר הכנסת עיסאווי פריג'. חמש דקות לרשות אדוני.,1
1420360,תודה רבה. תנמק את הערעור מטעם הרשימה המשותפת חברת הכנסת עאידה תומא סלימאן. חמש דקות לרשות גברתי. בבקשה.,1
1420362,"חברי הכנסת, אנחנו מבקשים קצת יותר שקט. רבותי, חברי הכנסת, זה לא מכובד. חברת הכנסת מרב מיכאלי.",1
1420364,"חברת הכנסת סלימאן, רק שנייה. אנחנו מבקשים שקט ביציעים, בצד שמאל. אנחנו מבקשים קצת יותר שקט. בבקשה.",1
1420366,"חברי הכנסת – רגע, רגע, סליחה שוב – חברי הכנסת, אנחנו מבקשים יותר שקט, ונמתין עד שיהיה לנו אותו. בבקשה, נראה אם זה ילך.",1
1420368,"תודה רבה. ישיב על כל הערעורים שבשני הסעיפים, 8 ו-9, מטעם הממשלה, שר התיירות חבר הכנסת יריב לוין.",1
1421494,אני אעלה. אני מוכן לעלות. אתה רוצה?,1
1421501,"אדוני היושב-ראש, חברי חברי הכנסת, חברי סגן שר הביטחון, בשבוע החולף התבשרנו על חקירה פלילית כנגד מח""ט בנימין, שהגיב – אני חושב כמצופה – באירוע שכולנו ראינו – –",3
1421502,"– – שבו הרכב שלו, הג'יפ שלו, נסקל מטווח אפס באבנים ובבלוקים, כולל בשמשה הקדמית. אני חושב שהוא עשה את מה שמצופה. הערך הראשון, כידוע, בערכי צה""ל הוא חתירה למגע וביצוע מושלם של המשימה. הוא פרק מהרכב, הגיב, וכתוצאה מכך המחבל הזה, שרצה להרוג אותו והשליך עליו את הבלוק הזה על השמשה הקדמית, נהרג. ואז מתחיל דיון. ועל מה הדיון נסב? מנסים לפרק את הסיטואציה לחלקיקי שנייה, ובודקים – וזה כמובן פלילי – האם כשהוא ירה זה כבר היה חלקיק שנייה אחרי שהמחבל הזה הסתובב וכבר היה עם הגב אליו – ואז הוא בבריחה – או שזה היה שבריר שנייה לפני. האם אותו מחבל, בדיוק באותו שבריר שנייה, כמובן, החזיק ביד איזה חפץ שנראה כחפץ מסוכן, או שבאותו שבריר שנייה בדיוק – וההבדל כמובן יכול להיות בין אישום אחר כך לפחות, אני יודע, בהריגה. אני מניח שאפילו מערכת המשפט בישראל לא תגיע עד כדי רצח בכוונה תחילה נגד המח""ט הזה, אבל חלילה, בעבירות כמו הריגה עוד יכולים להאשים אותו. יעשו לו הנחות בסוף – רק גרימת מוות ברשלנות. יגידו ואללה, לוחם בצה""ל, מח""ט, מסכן את חייו – נעשה לו ג'סטה. ואני אומר: חברים, איזה סרט אנחנו, אזרחי מדינת ישראל, רוצים לראות? היו לנו בשנים האחרונות לא מעט סרטים מבישים של ג'יפים שנסקלים באבנים ובבלוקים על-ידי ילדים, ובורחים, מתקפלים עם הזנב בין הרגליים. התפרסם סרטון – מתחת לבית שלי בקדומים – לפני שנה בערך – בטח כולם זוכרים כאן – על חיילים בקדום, ביום שישי, שבאים לפזר התפרעות ובורחים – באמת לא נעים להגיד – עם הזנב בין הרגליים מילדים קטנים שזורקים אבנים.",4
1421503,"אני אענה. חבר הכנסת כהן, אתה שואל שאלה נפלאה, ואני רוצה לענות. אני לא בא בטענות כלפי החייל הקטן בקצה. זה מה שלימדו אותו – לימדו אותו לא לשמור על הכבוד הלאומי; לימדו אותו לשחוק את ההרתעה של צה""ל עד דק – –",2
1421504,"– – לימדו אותו לברוח. ואני אומר, אדוני היושב-ראש, פעם אחת הכבוד הלאומי – ובואו לא נזלזל בו – – –",2
1421505,ידידי חבר הכנסת חזן – – –,1
1421510,"אני אומר שני דברים – ואני מסיים, אדוני היושב-ראש: 1. אבנים יכולות להרוג. מחבל שזורק אבנים, הוא זורק אבנים, ומבחינתי, בתוך האירוע, דמו בראשו, נקודה.",1
1421511,"אני לא אומר להוציא אותו להורג אחר כך, אבל בתוך האירוע אי-אפשר להכניס את החיילים שלנו למין מיטת סדום כזאת, שהם חייבים את שברירי השנייה האלה לפרק. זו אחת משתיים – או שהחיילים מחונכים להתקפל עם הזנב בין הרגליים ולפגוע בביטחון, לפגוע בהרתעה ולפגוע בכבוד הלאומי, או שחיילים מחונכים לחתור למגע, ובתוך האירוע, מי שזורק אבנים ומנסה לרצוח, דמו בראשו.",2
1421523,"לא, לא. להעביר את זה לוועדת חוץ וביטחון.",1
1422952,"גברתי היושבת-ראש, כנסת נכבדה, אני מתכבד להציג בפני הכנסת את הצעת ועדת הפנים והגנת הסביבה לפיצול הצעת חוק לייעול האכיפה והפיקוח העירוניים ברשויות המקומיות (הוראת שעה) (תיקון מס' 2 והוראת שעה), התשע""ה–2015, לפי סעיף 84(ב) לתקנון הכנסת. הצעת החוק עוסקת בשתי סוגיות עיקריות: הסוגיה הראשונה – – –",1
